latitude_degrees,latitude,longitude_degrees,longitude
58°18′28″N,58.307685,1°17′39″E,1.29413549
58°18′28″N,58.307685,0°50′43″W,-0.8451785
58°18′28″N,58.307685,0°49′17″E,0.82144204
58°18′28″N,58.307685,3°08′46″W,-3.14605009
58°18′28″N,58.307685,1°38′48″W,-1.6467613
58°18′28″N,58.307685,3°13′24″W,-3.22324013
58°18′28″N,58.307685,0°18′02″E,0.30050005
58°18′28″N,58.307685,2°01′18″W,-2.02169408
58°18′28″N,58.307685,3°37′15″W,-3.62075955
58°18′28″N,58.307685,0°45′12″W,-0.75337577
58°18′28″N,58.307685,1°10′18″W,-1.17174062
58°18′28″N,58.307685,0°40′20″E,0.67225096
58°18′28″N,58.307685,2°34′37″W,-2.5770532
58°18′28″N,58.307685,1°15′49″W,-1.26359778
58°18′28″N,58.307685,1°59′00″W,-1.98342173
58°18′28″N,58.307685,2°07′25″W,-2.123692
58°18′28″N,58.307685,0°15′50″E,0.26395787
58°18′28″N,58.307685,3°45′56″W,-3.76551542
58°18′28″N,58.307685,1°05′18″E,1.08822926
58°18′28″N,58.307685,3°00′45″W,-3.0124018
58°18′28″N,58.307685,0°19′05″W,-0.31811351
58°18′28″N,58.307685,1°24′40″E,1.41104056
58°18′28″N,58.307685,1°44′32″W,-1.74231562
58°18′28″N,58.307685,1°28′55″E,1.48190672
58°18′28″N,58.307685,1°04′41″E,1.07795601
58°18′28″N,58.307685,0°14′41″E,0.24475097
58°18′28″N,58.307685,0°59′55″E,0.99863623
58°18′28″N,58.307685,1°25′21″W,-1.42243268
58°18′28″N,58.307685,0°08′53″W,-0.14807511
58°18′28″N,58.307685,2°04′20″W,-2.07213766
58°18′28″N,58.307685,3°13′06″W,-3.21834823
58°18′28″N,58.307685,4°04′28″W,-4.07454114
58°18′28″N,58.307685,1°30′11″E,1.50293513
58°18′28″N,58.307685,3°18′54″W,-3.31488908
58°18′28″N,58.307685,1°56′02″W,-1.93398435
58°18′28″N,58.307685,0°25′24″E,0.42320086
58°18′28″N,58.307685,1°08′45″W,-1.14573626
58°18′28″N,58.307685,2°04′45″W,-2.07915397
58°18′28″N,58.307685,3°15′46″W,-3.26268605
58°18′28″N,58.307685,2°41′44″W,-2.69545937
58°18′28″N,58.307685,3°30′15″W,-3.50423385
58°18′28″N,58.307685,1°51′52″W,-1.86435979
58°18′28″N,58.307685,0°46′39″W,-0.7776074
58°18′28″N,58.307685,3°00′28″W,-3.00780307
58°18′28″N,58.307685,0°05′21″E,0.08912697
58°18′28″N,58.307685,0°11′57″W,-0.19930007
58°18′28″N,58.307685,3°37′54″W,-3.63153579
58°18′28″N,58.307685,2°22′44″W,-2.37885244
58°18′28″N,58.307685,2°11′26″W,-2.19051426
58°18′28″N,58.307685,1°18′32″W,-1.3090253
58°18′28″N,58.307685,0°59′24″W,-0.98991339
58°18′28″N,58.307685,3°19′35″W,-3.32650091
58°18′28″N,58.307685,0°12′48″E,0.21346089
58°18′28″N,58.307685,0°28′13″W,-0.47025736
58°18′28″N,58.307685,0°47′44″E,0.79563796
58°18′28″N,58.307685,2°56′13″W,-2.93696482
58°18′28″N,58.307685,2°51′25″W,-2.85694009
58°18′28″N,58.307685,0°34′17″W,-0.57148463
58°18′28″N,58.307685,1°05′53″E,1.09817863
58°18′28″N,58.307685,2°02′41″W,-2.04483766
58°18′28″N,58.307685,4°08′35″W,-4.14295113
58°18′28″N,58.307685,3°27′11″W,-3.45305719
58°18′28″N,58.307685,2°02′56″W,-2.04895756
58°18′28″N,58.307685,3°50′11″W,-3.83637702
58°18′28″N,58.307685,1°16′36″E,1.27658871
58°18′28″N,58.307685,1°14′53″E,1.24800342
58°18′28″N,58.307685,3°54′49″W,-3.91368324
58°18′28″N,58.307685,1°01′15″W,-1.02074377
58°18′28″N,58.307685,1°30′31″E,1.50857008
58°18′28″N,58.307685,1°55′54″W,-1.93158456
58°18′28″N,58.307685,0°07′34″E,0.12603748
58°18′28″N,58.307685,0°31′25″E,0.52362657
58°18′28″N,58.307685,3°23′54″W,-3.39830793
58°18′28″N,58.307685,0°36′44″E,0.61216751
58°18′28″N,58.307685,2°14′51″W,-2.24753883
58°18′28″N,58.307685,0°03′06″E,0.05177832
58°18′28″N,58.307685,0°27′54″E,0.46488858
58°18′28″N,58.307685,0°10′19″W,-0.17192183
58°18′28″N,58.307685,0°51′25″W,-0.85681683
58°18′28″N,58.307685,0°39′07″E,0.65197659
58°18′28″N,58.307685,1°19′38″W,-1.32735172
58°18′28″N,58.307685,2°59′22″W,-2.98955265
58°18′28″N,58.307685,2°38′45″W,-2.64577138
58°18′28″N,58.307685,0°03′55″W,-0.06538925
58°18′28″N,58.307685,1°17′33″E,1.29256045
58°18′28″N,58.307685,1°12′04″E,1.20111696
58°18′28″N,58.307685,0°11′42″E,0.19491679
58°18′28″N,58.307685,2°37′12″W,-2.61988429
58°18′28″N,58.307685,2°15′21″W,-2.25571628
58°18′28″N,58.307685,3°44′51″W,-3.74739317
58°18′28″N,58.307685,2°50′00″W,-2.83332523
58°18′28″N,58.307685,3°06′16″W,-3.10444172
58°18′28″N,58.307685,2°07′06″W,-2.11821695
58°18′28″N,58.307685,0°28′54″W,-0.48159733
58°18′28″N,58.307685,0°09′04″W,-0.15117786
58°18′28″N,58.307685,0°13′16″W,-0.22115365
58°18′28″N,58.307685,0°14′54″E,0.24836319
58°18′28″N,58.307685,1°52′46″W,-1.87948924
58°18′28″N,58.307685,2°15′34″W,-2.25945579
58°18′28″N,58.307685,2°27′08″W,-2.45223529
58°18′28″N,58.307685,0°06′06″E,0.10163641
58°18′28″N,58.307685,1°06′44″W,-1.11209067
58°18′28″N,58.307685,3°24′22″W,-3.40598554
58°18′28″N,58.307685,0°48′13″W,-0.80356726
58°18′28″N,58.307685,3°39′37″W,-3.66031973
58°18′28″N,58.307685,1°04′18″W,-1.07178861
58°18′28″N,58.307685,1°03′19″W,-1.05535184
58°18′28″N,58.307685,1°02′51″W,-1.04747571
58°18′28″N,58.307685,0°42′22″W,-0.70623812
58°18′28″N,58.307685,2°25′03″W,-2.417489
58°18′28″N,58.307685,0°06′10″E,0.10286804
58°18′28″N,58.307685,0°11′54″W,-0.1984696
58°18′28″N,58.307685,0°15′27″E,0.25750672
58°18′28″N,58.307685,3°45′03″W,-3.75083326
58°18′28″N,58.307685,3°36′32″W,-3.60883575
58°18′28″N,58.307685,0°56′08″W,-0.93548101
58°18′28″N,58.307685,0°06′01″W,-0.10017776
58°18′28″N,58.307685,3°06′59″W,-3.11638653
58°18′28″N,58.307685,2°22′42″W,-2.37846331
58°18′28″N,58.307685,1°14′31″W,-1.24196036
58°18′28″N,58.307685,2°31′16″W,-2.52102955
58°18′28″N,58.307685,0°11′10″W,-0.18609911
58°18′28″N,58.307685,2°39′54″W,-2.6651223
58°18′28″N,58.307685,0°49′39″W,-0.82761441
58°18′28″N,58.307685,2°40′15″W,-2.67087395
58°18′28″N,58.307685,2°22′32″W,-2.375529
58°18′28″N,58.307685,1°20′19″E,1.33871261
58°18′28″N,58.307685,3°36′42″W,-3.61160689
58°18′28″N,58.307685,0°59′18″E,0.9884312
58°18′28″N,58.307685,1°20′04″E,1.33431737
58°18′28″N,58.307685,0°19′38″E,0.32726512
58°18′28″N,58.307685,1°13′09″E,1.21925788
58°18′28″N,58.307685,0°35′39″W,-0.59409908
58°18′28″N,58.307685,0°16′20″W,-0.2721362
58°18′28″N,58.307685,3°16′32″W,-3.27566318
58°18′28″N,58.307685,0°29′44″E,0.49544487
58°18′28″N,58.307685,4°06′53″W,-4.11463185
58°18′28″N,58.307685,3°04′19″W,-3.07190759
58°18′28″N,58.307685,0°22′20″W,-0.37220204
58°18′28″N,58.307685,2°45′21″W,-2.7558016
58°18′28″N,58.307685,1°50′01″W,-1.83347972
58°18′28″N,58.307685,3°29′21″W,-3.48926196
58°18′28″N,58.307685,0°28′21″E,0.47253599
58°18′28″N,58.307685,1°13′27″E,1.22412057
58°18′28″N,58.307685,1°44′45″W,-1.74577188
58°18′28″N,58.307685,1°04′23″E,1.0730588
58°18′28″N,58.307685,1°12′39″E,1.21087239
58°18′28″N,58.307685,0°31′45″E,0.52908821
58°18′28″N,58.307685,3°48′50″W,-3.81400762
58°18′28″N,58.307685,0°07′02″W,-0.11724414
58°18′28″N,58.307685,4°00′29″W,-4.00796421
58°18′28″N,58.307685,1°05′36″E,1.0931981
58°18′28″N,58.307685,1°13′18″E,1.22177138
58°18′28″N,58.307685,2°07′43″W,-2.12864956
58°18′28″N,58.307685,0°35′15″E,0.58741502
58°18′28″N,58.307685,4°12′03″W,-4.20087075
58°18′28″N,58.307685,3°58′08″W,-3.96886117
58°18′28″N,58.307685,0°23′29″E,0.39125486
58°18′28″N,58.307685,1°27′30″E,1.45843413
58°18′28″N,58.307685,3°47′30″W,-3.79171283
58°18′28″N,58.307685,3°40′09″W,-3.669075
58°18′28″N,58.307685,3°57′49″W,-3.96372424
58°18′28″N,58.307685,1°29′42″W,-1.4948822
58°18′28″N,58.307685,0°20′18″W,-0.33845844
58°18′28″N,58.307685,2°38′55″W,-2.6486775
58°18′28″N,58.307685,0°32′53″E,0.54814274
58°18′28″N,58.307685,1°49′06″W,-1.8183417
58°18′28″N,58.307685,1°58′40″W,-1.97769511
58°18′28″N,58.307685,0°22′15″W,-0.37092997
58°18′28″N,58.307685,3°28′01″W,-3.46705667
58°18′28″N,58.307685,0°45′15″E,0.75414929
58°18′28″N,58.307685,0°30′15″E,0.50423569
58°18′28″N,58.307685,0°50′41″W,-0.8447545
58°18′28″N,58.307685,0°20′32″W,-0.34227398
58°18′28″N,58.307685,1°05′04″W,-1.08440056
58°18′28″N,58.307685,1°27′32″E,1.45894179
58°18′28″N,58.307685,2°13′01″W,-2.21696963
58°18′28″N,58.307685,2°36′40″W,-2.61099197
58°18′28″N,58.307685,1°04′16″E,1.07103292
58°18′28″N,58.307685,1°18′41″W,-1.31143877
58°18′28″N,58.307685,0°25′52″E,0.431185
58°18′28″N,58.307685,0°08′31″E,0.14192551
58°18′28″N,58.307685,3°50′24″W,-3.84013174
58°18′28″N,58.307685,1°57′16″W,-1.95430669
58°18′28″N,58.307685,2°13′10″W,-2.21933832
58°18′28″N,58.307685,2°05′52″W,-2.09782523
58°18′28″N,58.307685,1°28′43″W,-1.47871733
58°18′28″N,58.307685,4°12′41″W,-4.21133718
58°18′28″N,58.307685,0°05′01″W,-0.08370991
58°18′28″N,58.307685,2°21′18″W,-2.35498091
58°18′28″N,58.307685,1°29′50″W,-1.49720582
58°18′28″N,58.307685,0°22′12″W,-0.37005396
58°18′28″N,58.307685,1°25′11″W,-1.41975061
58°18′28″N,58.307685,3°59′19″W,-3.98851453
58°18′28″N,58.307685,0°20′27″E,0.34070433
58°18′28″N,58.307685,3°23′41″W,-3.39460182
58°18′28″N,58.307685,2°48′34″W,-2.80949463
58°18′28″N,58.307685,3°55′33″W,-3.92569603
58°18′28″N,58.307685,2°32′44″W,-2.54546553
58°18′28″N,58.307685,1°23′24″E,1.39011162
58°18′28″N,58.307685,0°14′09″W,-0.23588473
58°18′28″N,58.307685,1°40′34″W,-1.67603511
58°18′28″N,58.307685,0°25′03″E,0.41746395
58°18′28″N,58.307685,0°45′24″E,0.75674409
58°18′28″N,58.307685,3°26′09″W,-3.43571541
58°18′28″N,58.307685,1°35′44″W,-1.59546197
58°18′28″N,58.307685,0°12′10″E,0.20276432
58°18′28″N,58.307685,2°56′34″W,-2.94286843
58°18′28″N,58.307685,2°46′39″W,-2.77748676
58°18′28″N,58.307685,1°20′25″E,1.34033458
58°18′28″N,58.307685,1°04′34″E,1.07624126
58°18′28″N,58.307685,0°59′27″E,0.99080475
58°18′28″N,58.307685,3°53′12″W,-3.88669935
58°18′28″N,58.307685,2°56′48″W,-2.9466611
58°18′28″N,58.307685,1°19′37″E,1.32694542
58°18′28″N,58.307685,3°04′04″W,-3.06774622
58°18′28″N,58.307685,1°50′16″W,-1.83788977
58°18′28″N,58.307685,1°05′05″W,-1.08470241
58°18′28″N,58.307685,1°21′27″E,1.3575513
58°18′28″N,58.307685,0°06′13″E,0.10356598
58°18′28″N,58.307685,1°04′16″E,1.07112931
58°18′28″N,58.307685,0°06′54″W,-0.11508808
58°18′28″N,58.307685,1°38′59″W,-1.64974333
58°18′28″N,58.307685,1°58′49″W,-1.98016188
58°18′28″N,58.307685,1°41′11″W,-1.68640845
58°18′28″N,58.307685,1°18′17″W,-1.3047304
58°18′28″N,58.307685,1°27′48″E,1.46326517
58°18′28″N,58.307685,0°07′30″W,-0.12501882
58°18′28″N,58.307685,1°24′38″W,-1.41067132
58°18′28″N,58.307685,0°13′57″W,-0.23255183
58°18′28″N,58.307685,2°26′33″W,-2.44263539
58°18′28″N,58.307685,3°58′35″W,-3.97628432
58°18′28″N,58.307685,0°38′11″W,-0.6363895
58°18′28″N,58.307685,3°26′38″W,-3.44392461
58°18′28″N,58.307685,0°02′45″W,-0.04573802
58°18′28″N,58.307685,0°45′51″W,-0.76420321
58°18′28″N,58.307685,1°20′30″W,-1.34179153
58°18′28″N,58.307685,1°18′45″E,1.31246791
58°18′28″N,58.307685,0°11′41″E,0.19469456
58°18′28″N,58.307685,3°16′18″W,-3.27165056
58°18′28″N,58.307685,0°40′01″E,0.66693961
58°18′28″N,58.307685,1°04′48″W,-1.08010036
58°18′28″N,58.307685,1°44′43″W,-1.74529517
58°18′28″N,58.307685,2°28′49″W,-2.48021587
58°18′28″N,58.307685,1°13′26″W,-1.22380099
58°18′28″N,58.307685,1°17′07″E,1.28539061
58°18′28″N,58.307685,3°15′39″W,-3.26096765
58°18′28″N,58.307685,2°31′33″W,-2.52584495
58°18′28″N,58.307685,0°28′17″E,0.47135266
58°18′28″N,58.307685,3°59′07″W,-3.98519325
58°18′28″N,58.307685,0°51′38″E,0.86056653
58°18′28″N,58.307685,3°14′09″W,-3.23596842
58°18′28″N,58.307685,0°17′20″E,0.28888739
58°18′28″N,58.307685,2°46′15″W,-2.7709053
58°18′28″N,58.307685,1°11′42″W,-1.19494435
58°18′28″N,58.307685,0°44′06″W,-0.73505955
58°18′28″N,58.307685,0°14′56″E,0.24888192
58°18′28″N,58.307685,1°42′41″W,-1.71132167
58°18′28″N,58.307685,0°15′54″W,-0.26508683
58°18′28″N,58.307685,4°08′40″W,-4.14453978
58°18′28″N,58.307685,3°08′52″W,-3.14765758
58°18′28″N,58.307685,1°09′25″E,1.15700011
58°18′28″N,58.307685,0°08′58″E,0.14938327
58°18′28″N,58.307685,0°55′47″W,-0.92959074
58°18′28″N,58.307685,0°01′53″W,-0.0313603
58°18′28″N,58.307685,3°18′31″W,-3.30851107
58°18′28″N,58.307685,1°57′29″W,-1.95807765
58°18′28″N,58.307685,1°22′35″E,1.37631469
58°18′28″N,58.307685,2°26′49″W,-2.44689963
58°18′28″N,58.307685,1°10′40″E,1.17782128
58°18′28″N,58.307685,1°54′50″W,-1.91392138
58°18′28″N,58.307685,1°23′52″E,1.39773643
58°18′28″N,58.307685,0°28′29″E,0.47464828
58°18′28″N,58.307685,1°39′58″W,-1.66608499
58°18′28″N,58.307685,3°41′16″W,-3.68789543
58°18′28″N,58.307685,1°22′14″W,-1.3705513
58°18′28″N,58.307685,0°07′37″E,0.12705405
58°18′28″N,58.307685,0°33′49″W,-0.56357885
58°18′28″N,58.307685,0°22′23″E,0.37305557
58°18′28″N,58.307685,2°50′17″W,-2.83797031
58°18′28″N,58.307685,1°33′16″W,-1.55442934
58°18′28″N,58.307685,1°10′54″W,-1.18172105
58°18′28″N,58.307685,3°35′49″W,-3.59697082
58°18′28″N,58.307685,0°53′30″W,-0.89179643
58°18′28″N,58.307685,0°40′33″E,0.67593187
58°18′28″N,58.307685,1°05′04″W,-1.08457135
58°18′28″N,58.307685,0°00′49″W,-0.01361134
58°18′28″N,58.307685,2°08′16″W,-2.13777885
58°18′28″N,58.307685,0°52′47″E,0.87965177
58°18′28″N,58.307685,0°06′45″E,0.11239866
58°18′28″N,58.307685,0°29′03″W,-0.4841122
58°18′28″N,58.307685,4°04′08″W,-4.06893171
58°18′28″N,58.307685,3°07′10″W,-3.11948141
58°18′28″N,58.307685,2°58′32″W,-2.97552312
58°18′28″N,58.307685,1°28′44″E,1.47902611
58°18′28″N,58.307685,0°43′00″W,-0.71666521
58°18′28″N,58.307685,3°36′48″W,-3.61320826
58°18′28″N,58.307685,2°40′39″W,-2.67738957
58°18′28″N,58.307685,0°24′49″E,0.41371196
58°18′28″N,58.307685,1°11′24″W,-1.18988673
58°18′28″N,58.307685,2°21′05″W,-2.35136127
58°18′28″N,58.307685,1°33′37″W,-1.56017329
58°18′28″N,58.307685,3°04′43″W,-3.07851529
58°18′28″N,58.307685,1°18′04″W,-1.30121603
58°18′28″N,58.307685,2°29′55″W,-2.49854365
58°18′28″N,58.307685,2°20′42″W,-2.34489536
58°18′28″N,58.307685,3°50′42″W,-3.8449077
58°18′28″N,58.307685,2°01′02″W,-2.01732485
58°18′28″N,58.307685,1°29′24″W,-1.4900804
58°18′28″N,58.307685,2°43′46″W,-2.72940112
58°18′28″N,58.307685,0°57′04″W,-0.95105216
58°18′28″N,58.307685,2°21′17″W,-2.35471458
58°18′28″N,58.307685,1°31′41″E,1.52801173
58°18′28″N,58.307685,1°23′43″W,-1.39524273
58°18′28″N,58.307685,1°22′59″W,-1.38305367
58°18′28″N,58.307685,1°43′13″W,-1.72037522
58°18′28″N,58.307685,0°56′26″W,-0.94062487
58°18′28″N,58.307685,3°14′47″W,-3.24651002
58°18′28″N,58.307685,3°39′43″W,-3.66198388
58°18′28″N,58.307685,3°23′27″W,-3.39076584
58°18′28″N,58.307685,2°02′17″W,-2.03797504
58°18′28″N,58.307685,4°05′04″W,-4.08433792
58°18′28″N,58.307685,0°04′34″E,0.0762297
58°18′28″N,58.307685,4°05′17″W,-4.08817339
58°18′28″N,58.307685,2°27′15″W,-2.45412839
58°18′28″N,58.307685,0°05′17″W,-0.08802674
58°18′28″N,58.307685,2°29′10″W,-2.4862068
58°18′28″N,58.307685,0°46′37″W,-0.77680941
58°18′28″N,58.307685,1°25′54″W,-1.43169277
58°18′28″N,58.307685,0°52′46″W,-0.87953633
58°18′28″N,58.307685,3°28′24″W,-3.47330576
58°18′28″N,58.307685,3°34′20″W,-3.57227124
58°18′28″N,58.307685,3°41′29″W,-3.69134343
58°18′28″N,58.307685,1°24′39″W,-1.41075958
58°18′28″N,58.307685,1°29′32″W,-1.49226879
58°18′28″N,58.307685,0°47′39″E,0.79404232
58°18′28″N,58.307685,2°47′13″W,-2.78704685
58°18′28″N,58.307685,2°14′16″W,-2.23764232
58°18′28″N,58.307685,3°03′15″W,-3.05405579
58°18′28″N,58.307685,1°25′33″W,-1.42576987
58°18′28″N,58.307685,4°08′05″W,-4.13459666
58°18′28″N,58.307685,2°03′25″W,-2.05692747
58°18′28″N,58.307685,0°47′14″E,0.78710566
58°18′28″N,58.307685,3°36′19″W,-3.60540934
58°18′28″N,58.307685,2°33′12″W,-2.55336133
58°18′28″N,58.307685,1°01′42″E,1.02830246
58°18′28″N,58.307685,0°19′14″E,0.32046317
58°18′28″N,58.307685,4°03′34″W,-4.05932637
58°18′28″N,58.307685,0°24′16″W,-0.4044042
58°18′28″N,58.307685,1°29′11″E,1.48641593
58°18′28″N,58.307685,3°19′47″W,-3.32959958
58°18′28″N,58.307685,0°49′54″W,-0.83176381
58°18′28″N,58.307685,1°24′45″E,1.41248851
58°18′28″N,58.307685,0°08′36″W,-0.14329045
58°18′28″N,58.307685,1°21′18″E,1.35488095
58°18′28″N,58.307685,1°04′29″E,1.07481686
58°18′28″N,58.307685,2°55′54″W,-2.9315998
58°18′28″N,58.307685,0°11′08″W,-0.18547326
58°18′28″N,58.307685,3°11′02″W,-3.18396866
58°18′28″N,58.307685,0°14′43″W,-0.2452338
58°18′28″N,58.307685,2°57′15″W,-2.95429404
58°18′28″N,58.307685,1°03′55″E,1.06539175
58°18′28″N,58.307685,0°56′08″E,0.9356382
58°18′28″N,58.307685,2°23′16″W,-2.38766524
58°18′28″N,58.307685,2°42′49″W,-2.71369766
58°18′28″N,58.307685,2°26′46″W,-2.44600088
58°18′28″N,58.307685,0°28′06″W,-0.46846585
58°18′28″N,58.307685,2°08′55″W,-2.14857329
58°18′28″N,58.307685,0°49′42″W,-0.82840108
58°18′28″N,58.307685,2°38′01″W,-2.63352171
58°18′28″N,58.307685,0°20′06″W,-0.33503836
58°18′28″N,58.307685,0°55′05″E,0.91808853
58°18′28″N,58.307685,0°50′12″E,0.83668295
58°18′28″N,58.307685,1°25′55″E,1.43202641
58°18′28″N,58.307685,1°12′21″W,-1.20593213
58°18′28″N,58.307685,2°23′02″W,-2.38380643
58°18′28″N,58.307685,1°32′51″E,1.54753766
58°18′28″N,58.307685,0°28′31″W,-0.47538886
58°18′28″N,58.307685,3°29′30″W,-3.49154259
58°18′28″N,58.307685,1°28′44″E,1.47886443
58°18′28″N,58.307685,0°05′40″E,0.09455958
58°18′28″N,58.307685,1°15′15″E,1.25419297
58°18′28″N,58.307685,2°43′30″W,-2.72494872
58°18′28″N,58.307685,0°10′03″E,0.16745183
58°18′28″N,58.307685,1°11′46″E,1.19599908
58°18′28″N,58.307685,0°43′56″E,0.73219909
58°18′28″N,58.307685,1°02′41″W,-1.04463887
58°18′28″N,58.307685,1°04′55″E,1.08190698
58°18′28″N,58.307685,1°09′18″E,1.15507743
58°18′28″N,58.307685,0°02′12″W,-0.03678401
58°18′28″N,58.307685,2°18′09″W,-2.30246419
58°18′28″N,58.307685,2°24′48″W,-2.41335136
58°18′28″N,58.307685,3°43′29″W,-3.72478927
58°18′28″N,58.307685,1°52′00″W,-1.86658829
58°18′28″N,58.307685,3°17′34″W,-3.29284517
58°18′28″N,58.307685,0°56′09″E,0.93582211
58°18′28″N,58.307685,3°18′12″W,-3.30345779
58°18′28″N,58.307685,1°31′16″W,-1.52108669
58°18′28″N,58.307685,2°15′58″W,-2.26615028
58°18′28″N,58.307685,3°44′15″W,-3.73757812
58°18′28″N,58.307685,3°22′09″W,-3.36927894
58°18′28″N,58.307685,3°23′17″W,-3.38806019
58°18′28″N,58.307685,0°56′53″W,-0.94814942
58°18′28″N,58.307685,3°21′29″W,-3.35796735
58°18′28″N,58.307685,1°11′50″E,1.19734208
58°18′28″N,58.307685,1°49′36″W,-1.8267634
58°18′28″N,58.307685,0°11′51″E,0.19748514
58°18′28″N,58.307685,3°40′23″W,-3.67306262
58°18′28″N,58.307685,0°36′05″E,0.60132306
58°18′28″N,58.307685,0°42′28″E,0.70766201
58°18′28″N,58.307685,3°30′12″W,-3.50320189
58°18′28″N,58.307685,2°03′11″W,-2.05306456
58°18′28″N,58.307685,2°14′39″W,-2.24410687
58°18′28″N,58.307685,1°33′32″W,-1.5588782
58°18′28″N,58.307685,1°00′52″E,1.01448091
58°18′28″N,58.307685,2°59′31″W,-2.99186026
58°18′28″N,58.307685,0°17′05″W,-0.2846133
58°18′28″N,58.307685,1°33′09″W,-1.55260488
58°18′28″N,58.307685,0°55′45″W,-0.9293
58°18′28″N,58.307685,0°04′44″E,0.07876538
58°18′28″N,58.307685,2°10′06″W,-2.1683859
58°18′28″N,58.307685,3°12′11″W,-3.20310137
58°18′28″N,58.307685,2°44′59″W,-2.74971376
58°18′28″N,58.307685,1°21′25″W,-1.356814
58°18′28″N,58.307685,1°58′40″W,-1.97764669
58°18′28″N,58.307685,3°29′18″W,-3.48824331
58°18′28″N,58.307685,2°09′39″W,-2.16071076
58°18′28″N,58.307685,0°27′32″E,0.458925
58°18′28″N,58.307685,0°51′36″E,0.86011969
58°18′28″N,58.307685,0°43′28″E,0.7243351
58°18′28″N,58.307685,1°37′25″W,-1.62362814
58°18′28″N,58.307685,1°04′21″E,1.07247467
58°18′28″N,58.307685,3°49′13″W,-3.82041071
58°18′28″N,58.307685,1°22′38″E,1.37715458
58°18′28″N,58.307685,2°08′58″W,-2.14935219
58°18′28″N,58.307685,0°01′06″W,-0.01829948
58°18′28″N,58.307685,2°56′16″W,-2.93766498
58°18′28″N,58.307685,1°14′08″W,-1.23566905
58°18′28″N,58.307685,1°06′00″E,1.10009438
58°18′28″N,58.307685,1°25′57″W,-1.43241193
58°18′28″N,58.307685,1°32′00″E,1.53344579
58°18′28″N,58.307685,0°27′55″E,0.46536365
58°18′28″N,58.307685,0°47′04″W,-0.78457531
58°18′28″N,58.307685,3°26′10″W,-3.43602219
58°18′28″N,58.307685,3°25′02″W,-3.41713427
58°18′28″N,58.307685,2°34′45″W,-2.57926714
58°18′28″N,58.307685,0°54′52″W,-0.91452645
58°18′28″N,58.307685,0°29′27″W,-0.49076076
58°18′28″N,58.307685,3°11′05″W,-3.18464124
58°18′28″N,58.307685,0°47′48″E,0.79672372
58°18′28″N,58.307685,0°11′21″E,0.18904559
58°18′28″N,58.307685,1°18′54″W,-1.314943
58°18′28″N,58.307685,0°24′10″W,-0.40273016
58°18′28″N,58.307685,0°17′38″E,0.29376378
58°18′28″N,58.307685,0°08′12″E,0.13659699
58°18′28″N,58.307685,3°48′02″W,-3.8006352
58°18′28″N,58.307685,0°03′24″W,-0.05669585
58°18′28″N,58.307685,0°28′06″E,0.46839147
58°18′28″N,58.307685,0°23′18″E,0.38822002
58°18′28″N,58.307685,1°18′45″E,1.31249094
58°18′28″N,58.307685,2°14′35″W,-2.24302195
58°18′28″N,58.307685,4°00′49″W,-4.013683
58°18′28″N,58.307685,3°13′20″W,-3.22216909
58°18′28″N,58.307685,0°06′33″W,-0.10915659
58°18′28″N,58.307685,0°50′52″E,0.84789378
58°18′28″N,58.307685,1°27′30″E,1.45823969
58°18′28″N,58.307685,3°34′47″W,-3.57977656
58°18′28″N,58.307685,1°56′32″W,-1.94227407
58°18′28″N,58.307685,4°08′38″W,-4.14377256
58°18′28″N,58.307685,3°49′35″W,-3.82649483
58°18′28″N,58.307685,0°50′56″W,-0.84893184
58°18′28″N,58.307685,1°50′36″W,-1.84320949
58°18′28″N,58.307685,0°00′42″W,-0.01165526
58°18′28″N,58.307685,3°25′37″W,-3.42695724
58°18′28″N,58.307685,1°25′31″W,-1.42538707
58°18′28″N,58.307685,0°39′31″W,-0.65850409
58°18′28″N,58.307685,1°22′43″W,-1.37848662
58°18′28″N,58.307685,2°54′26″W,-2.90717016
58°18′28″N,58.307685,0°42′22″E,0.70608535
58°18′28″N,58.307685,3°42′47″W,-3.71306377
58°18′28″N,58.307685,0°36′17″E,0.60469588
58°18′28″N,58.307685,1°28′48″W,-1.47996598
58°18′28″N,58.307685,1°28′52″W,-1.48114078
58°18′28″N,58.307685,4°13′06″W,-4.21835032
58°18′28″N,58.307685,2°36′07″W,-2.60207201
58°18′28″N,58.307685,1°42′55″W,-1.71530825
58°18′28″N,58.307685,3°45′45″W,-3.76261806
58°18′28″N,58.307685,0°11′48″E,0.19662049
58°18′28″N,58.307685,1°02′22″W,-1.03958041
58°18′28″N,58.307685,3°15′14″W,-3.25382112
58°18′28″N,58.307685,0°48′24″W,-0.80653376
58°18′28″N,58.307685,3°18′09″W,-3.30254264
58°18′28″N,58.307685,1°34′20″W,-1.5723106
58°18′28″N,58.307685,2°34′58″W,-2.58276117
58°18′28″N,58.307685,3°14′57″W,-3.24925664
58°18′28″N,58.307685,0°53′35″E,0.89304974
58°18′28″N,58.307685,3°31′59″W,-3.53301116
58°18′28″N,58.307685,1°35′39″W,-1.59417616
58°18′28″N,58.307685,3°03′05″W,-3.05142556
58°18′28″N,58.307685,1°30′18″E,1.50497373
58°18′28″N,58.307685,3°12′45″W,-3.21257417
58°18′28″N,58.307685,0°33′36″W,-0.56006571
58°18′28″N,58.307685,3°45′30″W,-3.75845216
58°18′28″N,58.307685,1°18′01″W,-1.30031158
