id,latitude,longitude,"quadKey","name"
8910,58.307685,-0.81710842,"","Polk Brothers"
8911,58.307685,-2.19779328,"","Gold Touch"
8912,58.307685,-1.86871407,"","EXPO Design Center"
8913,58.307685,-1.30634246,"","Odyssey Records & Tapes"
8914,58.307685,-1.111442,"","Crazy Tiger"
8915,58.307685,-1.67186534,"","Sunburst Garden Management"
8916,58.307685,-0.91338646,"","Prestigabiz"
8917,58.307685,-3.05542397,"","Creative Wealth Management"
8918,58.307685,-0.4987672,"","E.J. Korvette"
8919,58.307685,1.33994105,"","Prestigabiz"
8920,58.307685,-0.61657231,"","Intelacard"
8921,58.307685,-4.10196531,"","Morrison's Cafeteria"
8922,58.307685,0.51148916,"","Kessel Food Market"
8923,58.307685,-3.54650782,"","House 2 Home"
8924,58.307685,-1.302156,"","Grey Fade"
8925,58.307685,-1.77354277,"","Ejecta"
8926,58.307685,0.24341818,"","Little Folk Shops"
8927,58.307685,-4.21133944,"","Earthworks Garden Kare"
8928,58.307685,-2.27397442,"","Jacobs"
8929,58.307685,0.63881305,"","ManCharm"
8930,58.307685,-1.03284612,"","Soul Sounds Unlimited"
8931,58.307685,-2.0093349,"","Ernst Home Centers"
8932,58.307685,-3.10248652,"","Orion"
8933,58.307685,-1.17236436,"","Frank's Nursery & Crafts"
8934,58.307685,-2.32236968,"","Britches of Georgetown"
8935,58.307685,0.18780448,"","Sounds of Soul Records & Tapes"
8936,58.307685,-2.9334746,"","Custom Lawn Service"
8937,58.307685,1.44604441,"","Flipside Records"
8938,58.307685,-0.89633168,"","Parts and Pieces"
8939,58.307685,-3.71049167,"","Brendle's"
8940,58.307685,-3.60373025,"","Mr. Clark's Appliances"
8941,58.307685,0.375261,"","Buena Vista Garden Maintenance"
8942,58.307685,-2.05860364,"","Office Warehouse"
8943,58.307685,-0.79943839,"","Compact Disc Center"
8944,58.307685,-0.29940566,"","Action Auto"
8945,58.307685,-1.65922074,"","Your Choices"
8946,58.307685,-0.7396307,"","Life Plan Counselling"
8947,58.307685,-3.75613928,"","McMahan's Furniture"
8948,58.307685,-3.38500549,"","Netcom Business Services"
8949,58.307685,0.08599037,"","Desmonds Formal Wear"
8950,58.307685,0.24012864,"","Alert Alarm Company"
8951,58.307685,-2.6880792,"","Fit Tonic"
8952,58.307685,-2.82366069,"","Wise Appraisals"
8953,58.307685,-3.86147851,"","Happy Bear Investment"
8954,58.307685,-2.38782915,"","StopGrey"
8955,58.307685,-0.65821229,"","Big Wheel"
8956,58.307685,-2.83266608,"","Media Play"
8957,58.307685,0.90365246,"","Mr. Steak"
8958,58.307685,-3.49430136,"","Alert Alarm Company"
8959,58.307685,-2.21919729,"","Galaxy Man"
8960,58.307685,0.65463391,"","Electric Avenue"
8961,58.307685,-3.058658,"","Cardinal Stores"
8962,58.307685,-1.25826621,"","Thriftway Food Mart"
8963,58.307685,-3.99755224,"","Eagle Food Centers"
8964,58.307685,-1.32650282,"","Colonial Stores"
8965,58.307685,-4.17621954,"","Chess King"
8966,58.307685,-0.59235925,"","Just For Fun"
8967,58.307685,-2.00323117,"","Perisolution"
8968,58.307685,-2.95906645,"","Huyler's"
8969,58.307685,-1.08588821,"","Total Yard Maintenance"
8970,58.307685,-0.82077973,"","Kiddie City"
8971,58.307685,-1.18949148,"","Body Toning"
8972,58.307685,-0.35789552,"","Food Mart"
8973,58.307685,-3.98082758,"","Casual Corner"
8974,58.307685,-3.66903061,"","Alladin's Lamp"
8975,58.307685,-0.5533292,"","Camelot Music"
8976,58.307685,0.63694439,"","Strawberries"
8977,58.307685,-0.00270126,"","Our Own Hardware"
8978,58.307685,-3.44427418,"","Weingarten's"
8979,58.307685,-3.43885688,"","ABC Markets"
8980,58.307685,-0.29668828,"","Knox Lumber"
8981,58.307685,-1.7798949,"","All Wound Up"
8982,58.307685,1.1982042,"","Whitlocks Auto Supply"
8983,58.307685,-2.32824028,"","Chess King"
8984,58.307685,-4.13288662,"","Discount Furniture Showcase"
8985,58.307685,1.21834133,"","Integra Wealth Planners"
8986,58.307685,0.85910578,"","Bodega Club"
8987,58.307685,-4.06782203,"","PriceRite Warehouse Club"
8988,58.307685,-1.93072983,"","Landskip Yard Care"
8989,58.307685,1.25907402,"","Omni Tech"
8990,58.307685,-0.71549672,"","Fireball"
8991,58.307685,-3.54957724,"","Reliable Garden Management"
8992,58.307685,0.74099875,"","Dee's Drive-In"
8993,58.307685,-3.21929566,"","Rolling Thunder"
8994,58.307685,-0.81765412,"","Ukrop's Super Market"
8995,58.307685,-3.82363354,"","Leo's Stereo"
8996,58.307685,-4.07702295,"","American Appliance"
8997,58.307685,-4.08037873,"","Gas Zone"
8998,58.307685,-0.07455684,"","Town and Country Convenience Stores"
8999,58.307685,-3.33936385,"","Henry's"
9000,58.307685,-3.46815099,"","Reliable Investments"
9001,58.307685,-3.33533157,"","Newhair"
9002,58.307685,-3.87009812,"","Klopfenstein's"
9003,58.307685,-2.00175555,"","Piccolo Mondo"
9004,58.307685,0.75045592,"","Builders Emporium"
9005,58.307685,-1.02960823,"","The Original House of Pies"
9006,58.307685,-2.95829528,"","Checker Auto Parts"
9007,58.307685,0.87721712,"","Star Interior Design"
9008,58.307685,-2.38784162,"","Cavages"
9009,58.307685,-4.03167791,"","Pointers"
9010,58.307685,-1.50923298,"","Matrix Architectural Service"
9011,58.307685,0.37687378,"","Sam Goody"
9012,58.307685,-2.80529314,"","STM Auto Parts"
9013,58.307685,0.6282079,"","Record Town"
9014,58.307685,0.55287221,"","GEX"
9015,58.307685,-1.17282519,"","The High Heelers"
9016,58.307685,-1.00277963,"","Paul's Food Mart"
9017,58.307685,-1.01587721,"","Computer City"
9018,58.307685,-2.66450225,"","Corinthian Designs"
9019,58.307685,-3.03288175,"","Bennett Brothers"
9020,58.307685,-4.0198312,"","Custom Sound"
9021,58.307685,-1.79512222,"","Just For Fun"
9022,58.307685,-3.44553426,"","Tech Hifi"
9023,58.307685,-4.20732673,"","Buena Vista Garden Maintenance"
9024,58.307685,-2.52459175,"","Team Uno"
9025,58.307685,-1.4930816,"","Pleasures and Pasttimes"
9026,58.307685,0.9769725,"","Lum's"
9027,58.307685,-2.7683691,"","The Record Shops at TSS"
9028,58.307685,0.02916835,"","Hanover Shoe"
9029,58.307685,-0.58880472,"","Builderama"
9030,58.307685,-3.44105934,"","Britches of Georgetown"
9031,58.307685,-0.11526774,"","King Carol"
9032,58.307685,0.87797615,"","Sherman's"
9033,58.307685,-2.96590085,"","Lafayette Radio"
9034,58.307685,1.16552898,"","Foot Quarters"
9035,58.307685,-1.2970591,"","Manu Connection"
9036,58.307685,-3.14680598,"","Waccamaw's Homeplace"
9037,58.307685,-3.5992824,"","Intelacard"
9038,58.307685,-2.23387109,"","Four Leaf Clover"
9039,58.307685,-2.35759554,"","Robert Hall"
9040,58.307685,-4.17330718,"","Grade A Investment"
9041,58.307685,-2.17416818,"","Handy Andy Home Improvement Center"
9042,58.307685,-1.72630948,"","Afterthoughts"
9043,58.307685,-1.77728043,"","Nickerson Farms"
9044,58.307685,-2.436973,"","Monsource"
9045,58.307685,0.08029787,"","William Wanamaker & Sons"
9046,58.307685,-3.32823228,"","Federated Group"
9047,58.307685,-4.06256297,"","First Choice Yard Help"
9048,58.307685,-0.77917771,"","Afforda Merchant Services"
9049,58.307685,-3.00445046,"","Standard Brands Paint Company"
9050,58.307685,-3.32078858,"","World Radio"
9051,58.307685,-2.15629528,"","ManPower"
9052,58.307685,-0.24182806,"","Star Assistance"
9053,58.307685,1.33132056,"","Lone Wolf Wealth Planning"
9054,58.307685,-3.00615472,"","Erol's"
9055,58.307685,0.90549523,"","House 2 Home"
9056,58.307685,-2.88858924,"","Lawn N' Order Garden Care"
9057,58.307685,-0.8672831,"","Custom Lawn Service"
9058,58.307685,-1.91661527,"","China Coast"
9059,58.307685,-4.03926451,"","Dream Home Improvements"
9060,58.307685,-3.49298949,"","Susie's Casuals"
9061,58.307685,-3.89762628,"","Isaly's"
9062,58.307685,-3.6304336,"","Xray Eye & Vision Clinics"
9063,58.307685,-3.4840039,"","Wealthy Ideas"
9064,58.307685,1.29143725,"","id Boutiques"
9065,58.307685,0.43900377,"","The Lawn Guru"
9066,58.307685,-3.19353174,"","Avant Garde Appraisal Group"
9067,58.307685,0.69126935,"","Stratapro"
9068,58.307685,-0.3879995,"","Multi Tech Development"
9069,58.307685,-3.99682103,"","Best Biz Survis"
9070,58.307685,1.32361781,"","Red Robin Stores"
9071,58.307685,1.43653242,"","Best Products"
9072,58.307685,0.92438293,"","Magna Consulting"
9073,58.307685,-4.07683781,"","Kinney Shoes"
9074,58.307685,-1.69704071,"","Rogers Peet"
9075,58.307685,-3.65852079,"","Incredible Universe"
9076,58.307685,-1.83108267,"","Druther's"
9077,58.307685,0.36775073,"","Fedco"
9078,58.307685,-2.96902332,"","Purity"
9079,58.307685,0.92575391,"","Afforda"
9080,58.307685,1.41200429,"","Monk Home Funding Services"
9081,58.307685,-2.30044243,"","Stop N Shop"
9082,58.307685,0.03854183,"","Bugle Boy"
9083,58.307685,-1.89222853,"","Cut Above"
9084,58.307685,-0.49845614,"","Terra Nova Garden Services"
9085,58.307685,-1.27039969,"","Karl's Shoes"
9086,58.307685,-2.80391945,"","Prestiga-Biz"
9087,58.307685,0.1530572,"","House Works"
9088,58.307685,-0.04302601,"","VitaGrey"
9089,58.307685,-2.20716962,"","Sun Television and Appliances"
9090,58.307685,-1.64335436,"","Chief Auto Parts"
9091,58.307685,-1.30792817,"","Strong Life"
9092,58.307685,0.3834659,"","David Weis"
9093,58.307685,-1.69671842,"","Herman's World of Sporting Goods"
9094,58.307685,-1.65428592,"","Dee's Drive-In"
9095,58.307685,-3.38336491,"","Grey Fade"
9096,58.307685,0.83599675,"","Mikro Designs"
9097,58.307685,-1.5775656,"","Bold Ideas"
9098,58.307685,-3.91573788,"","Total Quality"
9099,58.307685,-1.86470813,"","Eagle Food Centers"
9100,58.307685,0.46295602,"","Eden Lawn Service"
9101,58.307685,0.97776959,"","Desmonds Formal Wear"
9102,58.307685,-1.4312603,"","Solid Future"
9103,58.307685,-1.2146037,"","Micro Design"
9104,58.307685,-0.01129097,"","Gamma Gas"
9105,58.307685,-0.31586903,"","Thompson"
9106,58.307685,-2.16802076,"","Sandy's"
9107,58.307685,-2.78673091,"","Plan Smart"
9108,58.307685,-0.47693456,"","Scott Ties"
9109,58.307685,0.88456157,"","Eagle Food Centers"
9110,58.307685,-3.8824792,"","Thompson"
9111,58.307685,-1.88224244,"","PriceRite Warehouse Club"
9112,58.307685,-4.05300229,"","Joshua Doore"
9113,58.307685,-1.98774478,"","Dun Rite Lawn Care"
9114,58.307685,-4.11346933,"","LaBelle's"
9115,58.307685,-1.22934674,"","Rustler Steak House"
9116,58.307685,-3.09857221,"","John M. Smyth's Homemakers"
9117,58.307685,-4.01952177,"","Golden Dawn"
9118,58.307685,-3.74515231,"","King Carol"
9119,58.307685,-0.47449424,"","Fresh Start"
9120,58.307685,-1.27410875,"","Irving's Sporting Goods"
9121,58.307685,-3.56350112,"","Sagebrush"
9122,58.307685,-3.44019376,"","Federated Group"
9123,58.307685,-0.26232519,"","Hanover Shoe"
9124,58.307685,-0.0079098,"","Sav-A-Center"
9125,58.307685,0.88312632,"","Zany Brainy"
9126,58.307685,0.54716176,"","LaBelle's"
9127,58.307685,-1.77069031,"","Rack N Sack"
9128,58.307685,-2.80962788,"","Handy Andy Home Improvement Center"
9129,58.307685,-2.70743262,"","Cougar Investment"
9130,58.307685,-2.02539738,"","Market Basket"
9131,58.307685,0.17434281,"","Fisher Foods"
9132,58.307685,-2.55462446,"","Solution Realty"
9133,58.307685,0.41365741,"","Complete Tech"
9134,58.307685,-0.18576756,"","Twin Food Stores"
9135,58.307685,-2.11318625,"","Mission Realty"
9136,58.307685,-2.30904106,"","Reliable Garden Management"
9137,58.307685,-3.10537422,"","Prospa-Pal"
9138,58.307685,0.84599513,"","Superior Appraisals"
9139,58.307685,-4.05981489,"","Advansed Teksyztems"
9140,58.307685,-2.95585931,"","Bell Markets"
9141,58.307685,-0.09862129,"","Fradkin Brothers Furniture"
9142,58.307685,-1.26287657,"","Team Uno"
9143,58.307685,-3.38760497,"","The Lawn Guru"
9144,58.307685,-0.05477865,"","Childs Restaurants"
9145,58.307685,-2.26393312,"","Bay Furniture"
9146,58.307685,-1.84259868,"","Naugles"
9147,58.307685,-4.11171477,"","Destiny Realty Solutions"
9148,58.307685,-2.6650816,"","Silo"
9149,58.307685,0.95542785,"","Prestigabiz"
9150,58.307685,0.41132418,"","Gallenkamp"
9151,58.307685,1.42219774,"","Webcom Business Services"
9152,58.307685,-2.69467481,"","J. K. Gill Company"
9153,58.307685,-0.5550596,"","King Carol"
9154,58.307685,1.13786479,"","Desmonds Formal Wear"
9155,58.307685,-0.2620371,"","Prestigabiz"
9156,58.307685,-1.16682068,"","Crazy Eddie"
9157,58.307685,-3.10435245,"","Crown Auto Parts"
9158,58.307685,-3.40893689,"","Buena Vista Realty Service"
9159,58.307685,-4.17113487,"","Mr. Good Buys"
9160,58.307685,-1.0944296,"","Cloth World"
9161,58.307685,-3.58140344,"","Multi Tech Development"
9162,58.307685,-1.64407473,"","Wholesale Club Inc."
9163,58.307685,-0.35905559,"","Sure Save"
9164,58.307685,0.64842728,"","Gas Depot"
9165,58.307685,0.45982859,"","Universal Design Partners"
9166,58.307685,-0.08060173,"","Monit"
9167,58.307685,-1.56481324,"","Handy Andy Home Improvement Center"
9168,58.307685,0.9595042,"","Quality Event Planner"
9169,58.307685,-0.20159152,"","Hastings"
9170,58.307685,-1.56385857,"","Luskin's"
9171,58.307685,0.47518379,"","Asian Junction"
9172,58.307685,0.94356596,"","Jacob Reed and Sons"
9173,58.307685,-4.12501113,"","Loblaws"
9174,58.307685,-2.30213079,"","Pearl Architectural Design"
9175,58.307685,-0.08275205,"","Earthworks Garden Kare"
9176,58.307685,-2.40852433,"","Sunny Real Estate Investments"
9177,58.307685,-1.81471136,"","Consumers and Consumers Express"
9178,58.307685,-0.38609019,"","Kiddie City"
9179,58.307685,-1.14380464,"","Titania"
9180,58.307685,-2.34055708,"","Silverwoods"
9181,58.307685,-0.71606288,"","Avant Garde Interior Designs"
9182,58.307685,-3.17590244,"","Flagg Bros. Shoes"
9183,58.307685,-1.27709439,"","Britches of Georgetown"
9184,58.307685,-0.27524282,"","Murray's Discount Auto Stores"
9185,58.307685,-4.08883015,"","Team Designers and Associates"
9186,58.307685,-3.11684534,"","MagnaSolution"
9187,58.307685,1.11744124,"","Noodle Kidoodle"
9188,58.307685,-2.26978696,"","Kenny Rogers Roasters"
9189,58.307685,-1.85745518,"","J. B. Van Sciver"
9190,58.307685,-1.9040643,"","Casual Corner"
9191,58.307685,-0.28510321,"","Service Merchandise"
9192,58.307685,1.11132717,"","Tons O' Toys"
9193,58.307685,-0.46708759,"","Thorofare"
9194,58.307685,1.41736742,"","Pro Star Garden Management"
9195,58.307685,-2.49013513,"","Frank's Nursery & Crafts"
9196,58.307685,-4.16091488,"","Ransohoffs"
9197,58.307685,-1.71704376,"","Hollywood Video"
9198,58.307685,0.74007215,"","A. L. Price"
9199,58.307685,-0.26273278,"","Ardan's"
9200,58.307685,-0.35952733,"","Weingarten's"
9201,58.307685,0.04831231,"","Zany Brainy"
9202,58.307685,1.37363069,"","Magna Consulting"
9203,58.307685,-0.39438836,"","Skaggs-Alpha Beta"
9204,58.307685,0.5843593,"","Museum Company"
9205,58.307685,0.43460545,"","Central Hardware"
9206,58.307685,-3.81492847,"","MacMarr Stores"
9207,58.307685,0.57393736,"","Shoe Kicks"
9208,58.307685,1.17699383,"","Magna Consulting"
9209,58.307685,-1.79082969,"","Sure Save"
9210,58.307685,1.12751534,"","Montana's Cookhouse"
9211,58.307685,-3.99380889,"","Steak and Ale"
9212,58.307685,-2.38293608,"","Reliable Guidance"
9213,58.307685,0.66068363,"","Big Apple"
9214,58.307685,-3.34238729,"","Crown Books"
9215,58.307685,0.00916247,"","Gene Walter's Marketplace"
9216,58.307685,-0.81944205,"","Laura Ashley Mother & Child"
9217,58.307685,0.37863192,"","Cellophane Square"
9218,58.307685,1.24835994,"","J. K. Gill Company"
9219,58.307685,1.23372115,"","The Sample"
9220,58.307685,-0.71116664,"","Simply Appraisals"
9221,58.307685,-2.7433986,"","J. B. Van Sciver"
9222,58.307685,-3.47516695,"","Exact Realty"
9223,58.307685,-1.78348891,"","Price's Electronics"
9224,58.307685,-1.12667711,"","Crown Auto Parts"
9225,58.307685,-3.2511954,"","Accord Investments"
9226,58.307685,-1.79188064,"","Personal & Corporate Design"
9227,58.307685,1.27651433,"","Albers Super Markets"
9228,58.307685,-2.52588701,"","Adapt"
9229,58.307685,-3.72538727,"","O.K. Fairbanks"
9230,58.307685,-2.33150356,"","Endicott Johnson"
9231,58.307685,-1.22995963,"","Monk Home Funding Services"
9232,58.307685,-0.84295227,"","Funtown toys"
9233,58.307685,-1.80374323,"","Builderama"
9234,58.307685,-3.37329853,"","Shoe Kicks"
9235,58.307685,1.25234895,"","Beefsteak Charlie's"
9236,58.307685,-2.20740625,"","Architectural Genie"
9237,58.307685,-2.39621237,"","Universal Design Partners"
9238,58.307685,-3.85979224,"","Source Club"
9239,58.307685,-1.82826057,"","Kinney Shoes"
9240,58.307685,-3.91210881,"","Lindsley's Lumber"
9241,58.307685,-2.55413242,"","Strawberries"
9242,58.307685,1.5351527,"","Weenie Beenie"
9243,58.307685,-0.83203835,"","Multi Tech Development"
9244,58.307685,0.38057209,"","Mansmann's Department Store"
9245,58.307685,-2.38764547,"","Lone Wolf Wealth Planning"
9246,58.307685,-0.66456107,"","Mages"
9247,58.307685,-1.97051486,"","Magna Architectural Design"
9248,58.307685,-1.82038242,"","Kohl's Food Stores"
9249,58.307685,-3.91014855,"","Incluesiv"
9250,58.307685,-2.51805168,"","Bountiful Harvest Health Food Store"
9251,58.307685,0.60617494,"","Maloley's Finer Foods"
9252,58.307685,-1.35505408,"","Corpbay"
9253,58.307685,-1.24648874,"","Happy Bear Investment"
9254,58.307685,1.31958178,"","Present Company"
9255,58.307685,-3.11846722,"","World Radio"
9256,58.307685,-3.62015633,"","Envirotecture Design"
9257,58.307685,-2.55737634,"","Modern Architecture Design"
9258,58.307685,-1.10220113,"","Dreamscape Garden Care"
9259,58.307685,-1.17646407,"","Access Asia"
9260,58.307685,-2.09651293,"","Enviro Architectural Designs"
9261,58.307685,-3.44141573,"","Isaly's"
9262,58.307685,-1.55866114,"","Ejecta"
9263,58.307685,-2.78853059,"","Network Air"
9264,58.307685,0.94200867,"","Grossman's"
9265,58.307685,-2.01257527,"","Rhodes Furniture"
9266,58.307685,-2.0716774,"","Circus World"
9267,58.307685,-4.0064186,"","Sports Town USA"
9268,58.307685,0.27630293,"","On Cue"
9269,58.307685,-1.66671651,"","Pro Star"
9270,58.307685,-4.02280897,"","Williams Bros."
9271,58.307685,-0.4705812,"","Better Business Ideas and Services"
9272,58.307685,-3.70565861,"","Custom Lawn Service"
9273,58.307685,-0.10501593,"","Fit Tonic"
9274,58.307685,-2.83364242,"","Omni Realty"
9275,58.307685,-0.21960893,"","De Pinna"
9276,58.307685,1.20586845,"","W. Bell & Co."
9277,58.307685,0.62129268,"","Sports Town USA"
9278,58.307685,-2.79304525,"","Stop N Shop"
9279,58.307685,-2.23163903,"","Foreman & Clark"
9280,58.307685,-2.86629281,"","Pleasures and Pasttimes"
9281,58.307685,-3.06779918,"","House Works"
9282,58.307685,0.94323505,"","Life Plan Counselling"
9283,58.307685,-2.95286528,"","Suadela Investment"
9284,58.307685,-0.62020336,"","Zantigo"
9285,58.307685,-4.21652913,"","Pleasures and Pasttimes"
9286,58.307685,-3.11505701,"","Record Town"
9287,58.307685,-0.59583141,"","Magna Gases"
9288,58.307685,1.51067227,"","Infinite Wealth"
9289,58.307685,1.01573088,"","Excella"
9290,58.307685,0.48793748,"","Handy Dan"
9291,58.307685,0.94576056,"","Better Business Ideas and Services"
9292,58.307685,-2.79770905,"","Pomeroy's"
9293,58.307685,1.02453683,"","Budget Tapes & Records"
9294,58.307685,-0.57272384,"","Custom Sound"
9295,58.307685,1.00572918,"","Strength Gurus"
9296,58.307685,-2.00039212,"","Grass Roots Yard Services"
9297,58.307685,-3.23004432,"","Martin's"
9298,58.307685,-1.4497845,"","Omni Realty"
9299,58.307685,-2.2978958,"","Twin Electronics"
9300,58.307685,-3.98071785,"","Maurice The Pants Man"
9301,58.307685,-1.19443982,"","Giant"
9302,58.307685,1.05067377,"","Standard Food"
9303,58.307685,-3.31565642,"","id Boutiques"
9304,58.307685,0.88920301,"","Builders Square"
9305,58.307685,-2.57738439,"","Pro Star"
9306,58.307685,-0.6526221,"","Pro Star"
9307,58.307685,-1.71511603,"","Licorice Pizza"
9308,58.307685,-3.65495742,"","Kent's"
9309,58.307685,1.33595189,"","Walt's IGA"
9310,58.307685,-2.78897009,"","Millenia Life"
9311,58.307685,0.16930954,"","Hughes & Hatcher"
9312,58.307685,-3.69153044,"","Sam Goody"
9313,58.307685,-1.10092373,"","Vitagee"
9314,58.307685,-3.23458929,"","Monit"
9315,58.307685,0.85146719,"","Sears Homelife"
9316,58.307685,-3.9964788,"","Cal Stereo"
9317,58.307685,-3.13446463,"","Happy Bear Investment"
9318,58.307685,-3.54211185,"","Source Club"
9319,58.307685,1.40769695,"","Bountiful Harvest Health Food Store"
9320,58.307685,-2.04662941,"","Strategic Profit"
9321,58.307685,-1.56901846,"","Leath Furniture"
9322,58.307685,-0.35233194,"","Thrift Auto Parts"
9323,58.307685,-3.17792247,"","Superior Appraisals"
9324,58.307685,-0.13766155,"","Childrens Bargain Town"
9325,58.307685,-0.55488087,"","Dun Rite Lawn Maintenance"
9326,58.307685,-2.75762072,"","Independent Investors"
9327,58.307685,-4.10975743,"","Carrols Restaurant Group"
9328,58.307685,0.43119278,"","Central Hardware"
9329,58.307685,-0.70328894,"","Holly Tree Inn"
9330,58.307685,-1.49048026,"","Oshman's"
9331,58.307685,0.25171525,"","Alert Alarm Company"
9332,58.307685,-1.66264621,"","Nedick's"
9333,58.307685,-0.35600836,"","JumboSports"
9334,58.307685,-3.665995,"","Infinite Wealth"
9335,58.307685,-2.87810459,"","Hoyden"
9336,58.307685,1.52472468,"","Fretter"
9337,58.307685,-3.8106077,"","Sure Save"
9338,58.307685,-2.88848171,"","Techo Solutions"
9339,58.307685,-3.6903066,"","Better Business Ideas and Services"
9340,58.307685,-0.04781785,"","Custom Lawn Care"
9341,58.307685,-2.45943496,"","Service Merchandise"
9342,58.307685,0.54165577,"","Mighty Casey's"
9343,58.307685,1.40117709,"","Mr. Good Buys"
9344,58.307685,-1.06565809,"","Merry-Go-Round"
9345,58.307685,-1.12240212,"","Simply Save"
9346,58.307685,-2.97027134,"","Asian Solutions"
9347,58.307685,-1.07507244,"","Life Plan Counselling"
9348,58.307685,0.68624138,"","Fresh Start"
9349,58.307685,-1.03081753,"","Big Daddy's Restaurants"
9350,58.307685,-2.36211514,"","Integra Design"
9351,58.307685,-4.01517418,"","H. J. Wilson & Company"
9352,58.307685,1.13424194,"","Oklahoma Tire & Supply Company"
9353,58.307685,0.87165124,"","Tweeter"
9354,58.307685,-3.41389026,"","World Radio"
9355,58.307685,0.81151887,"","Planet Pizza"
9356,58.307685,-1.47574883,"","Dynatronics Accessories"
9357,58.307685,-1.98952261,"","Murray's Discount Auto Stores"
9358,58.307685,-1.72879536,"","Lum's"
9359,58.307685,0.43548922,"","Afforda Merchant Services"
9360,58.307685,-2.46912837,"","World Radio"
9361,58.307685,1.34496701,"","Vibrant Man"
9362,58.307685,-2.36731369,"","Rivera Property Maintenance"
9363,58.307685,-2.15657098,"","Dun Rite Lawn Maintenance"
9364,58.307685,-3.6955042,"","10000 Auto Parts"
9365,58.307685,-1.94783014,"","Big Bear Stores"
9366,58.307685,0.68415781,"","Profitpros"
9367,58.307685,-0.42949642,"","Fedco"
9368,58.307685,-0.30649857,"","Eisner Food Stores"
9369,58.307685,-3.59895738,"","Fragrant Flower Lawn Services"
9370,58.307685,-0.70746608,"","Merrymaking"
9371,58.307685,-1.86709412,"","Tam's Stationers"
9372,58.307685,0.11310138,"","Griff's Hamburgers"
9373,58.307685,-2.38780027,"","Morrie Mages"
9374,58.307685,-1.11234311,"","ManPower"
9375,58.307685,-1.94425856,"","Smitty's Marketplace"
9376,58.307685,-0.00671425,"","Pup 'N' Taco"
9377,58.307685,-1.95102701,"","Price Club"
9378,58.307685,1.51653464,"","Monlinks"
9379,58.307685,-1.81114782,"","Strength Gurus"
9380,58.307685,-2.15235135,"","Rainbow Life"
9381,58.307685,-0.30478864,"","Sherman's"
9382,58.307685,-1.67561379,"","Cut Rite Lawn Care"
9383,58.307685,-2.58713071,"","Littler's"
9384,58.307685,-1.69926759,"","The Flying Hippo"
9385,58.307685,0.08529054,"","Buena Vista Realty Service"
9386,58.307685,-1.37123034,"","Brand Names"
9387,58.307685,1.15967292,"","Tape World"
9388,58.307685,-0.01671568,"","Parade of Shoes"
9389,58.307685,-0.13980476,"","Independent Investors"
9390,58.307685,-0.84962121,"","Sun Foods"
9391,58.307685,1.3621019,"","id Boutiques"
9392,58.307685,-0.43766621,"","Adaptas"
9393,58.307685,0.37433573,"","Big Apple"
9394,58.307685,-2.50764196,"","ABCO Foods"
9395,58.307685,1.26912958,"","Libera"
9396,58.307685,1.45222098,"","Listenin' Booth"
9397,58.307685,-1.09300711,"","Pace Membership Warehouse"
9398,58.307685,-3.60580452,"","Mission Realty"
9399,58.307685,-3.12954194,"","Ardan's"
9400,58.307685,-1.23958622,"","Canal Villere"
9401,58.307685,-1.74731465,"","Lazysize"
9402,58.307685,-0.8789117,"","Kessel Food Market"
9403,58.307685,-3.83477956,"","The Royal Canadian Pancake Houses"
9404,58.307685,-1.26691141,"","Monlinks"
9405,58.307685,-1.55884212,"","Rogers Peet"
9406,58.307685,0.5587366,"","Locost Accessories"
9407,58.307685,-2.96841326,"","Avant Garde Interior Designs"
9408,58.307685,-0.23606099,"","Ole's"
9409,58.307685,-2.01052794,"","Pantry Pride"
9410,58.307685,-2.15560679,"","Rink's"
9411,58.307685,-0.89267075,"","Matrix Design"
9412,58.307685,-3.27334424,"","Turtle's Records & Tapes"
9413,58.307685,-3.74203411,"","Dubrow's Cafeteria"
9414,58.307685,-2.53729191,"","Hechinger"
9415,58.307685,-3.5760506,"","Kenny Rogers Roasters"
9416,58.307685,-3.99603633,"","Audio Visions"
9417,58.307685,-0.98862117,"","The Flying Bear"
9418,58.307685,0.66184639,"","LoRay"
9419,58.307685,-2.33241405,"","Brilliant Home Designs"
9420,58.307685,0.78445142,"","Robert Hall"
9421,58.307685,-1.77933157,"","Galyan's"
9422,58.307685,-2.27004794,"","Copeland Sports"
9423,58.307685,-0.441668,"","Father & Son"
9424,58.307685,-3.11980989,"","Monk Home Funding Services"
9425,58.307685,0.38890382,"","Pointers"
9426,58.307685,-2.42536781,"","Dreamscape Garden Care"
9427,58.307685,-0.92557541,"","Target Realty"
9428,58.307685,-2.49252003,"","Planetbiz"
9429,58.307685,-2.73686441,"","Just For Fun"
9430,58.307685,-0.55788627,"","Freedom Map"
9431,58.307685,-2.13732761,"","Great Clothes"
9432,58.307685,0.27831477,"","Holly Tree Inn"
9433,58.307685,-3.90859179,"","The Happy Bear"
9434,58.307685,-2.82264459,"","Crown Books"
9435,58.307685,-0.87063069,"","One-Up Realty"
9436,58.307685,-1.99484782,"","Omni Superstore"
9437,58.307685,0.97555846,"","Muirhead's"
9438,58.307685,-2.98770179,"","Opticomp"
9439,58.307685,-1.35543307,"","Alladin's Lamp"
9440,58.307685,1.25185308,"","Star Bright Investment Group"
9441,58.307685,-3.98311108,"","First Choice Garden Maintenance"
